"","id","host_id","host_listings_count","latitude","longitude","accommodates","bathrooms","beds","price","minimum_nights","maximum_nights","has_availability","availability_30","availability_60","availability_90","availability_365","number_of_reviews","number_of_reviews_l30d","review_scores_rating","instant_bookable","calculated_host_listings_count","reviews_per_month","d_TV","d_hot_tub","d_wifi","d_gym","d_sound_system","d_dishwasher","d_pool","d_balcony","d_fridge","d_stove","d_coffee_machine","d_good_view","d_hair_dryer","d_air_conditioner","d_breakfast","d_wardrobe","f_property_type","f_neighbourhood_group_cleansed","f_neighbourhood_cleansed","d_host_is_superhost","d_host_identity_verified","d_host_has_profile_pic","n_days_since","f_bathroom","f_number_of_reviews","f_minimum_nights","accommodates2","ln_accommodates","ln_accommodates2","ln_beds","ln_number_of_reviews","ln_days_since","ln_days_since2","ln_days_since3","n_days_since2","n_days_since3","ln_review_scores_rating"
"66",416651,1647272,4,34.08609,-118.27127,2,1,1,250,30,365,1,0,0,0,250,16,0,4.81,0,3,0.13,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"Entire Unit","City of Los Angeles","Silver Lake",1,1,1,3725,2,2,3,4,0.693147180559945,0.480453013918201,0,2.83321334405622,8.22309055116153,67.6192182126021,556.038954360978,13875625,51686703125,1.57069708411767
"67",424793,2111937,1,34.0808,-118.27719,2,1,1,150,30,30,1,0,0,0,0,3,0,5,0,1,0.03,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Silver Lake",0,1,1,3516,2,2,3,4,0.693147180559945,0.480453013918201,0,1.38629436111989,8.16536363247398,66.6731632505287,544.410622467868,12362256,43465692096,1.6094379124341
"68",540451,25059292,1,33.99761,-118.41768,2,1,1,65,30,30,0,0,0,0,0,4,0,5,0,1,0.03,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"Entire Unit","City of Los Angeles","Del Rey",0,0,1,3770,2,2,3,4,0.693147180559945,0.480453013918201,0,1.6094379124341,8.23509549725836,67.8167978489649,558.477806604491,14212900,53582633000,1.6094379124341
"69",424928,2111094,1,33.99803,-118.47723,3,1,2,157,31,180,1,0,0,0,271,76,1,4.75,0,1,0.61,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,"Entire Unit","City of Los Angeles","Venice",1,1,1,3767,2,3,3,9,1.09861228866811,1.20694896081258,0.693147180559945,4.34380542185368,8.23429963569625,67.8036904904274,558.315903904188,14190289,53454818663,1.55814461804655
"70",431476,1343997,7,34.10336,-118.32366,4,1,2,108,30,90,1,21,21,21,21,19,0,4.53,0,6,0.17,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Hollywood",1,1,1,3330,2,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,2.99573227355399,8.11102783819368,65.7887725919528,533.614565933923,11088900,36926037000,1.51072193949494
"71",562255,200883,4,34.033260345459,-118.491424560547,2,1,1,115,31,150,1,0,2,9,126,2,0,5,0,4,0.22,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,"Entire Unit","Other Cities","Santa Monica",1,1,1,276,2,2,3,4,0.693147180559945,0.480453013918201,0,1.09861228866811,5.62401750618734,31.6295729099017,177.885271758516,76176,21024576,1.6094379124341
"72",562348,2765569,11,33.97751,-118.46282,5,2.5,4,300,50,365,1,6,36,66,341,17,0,4.88,0,11,0.14,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Venice",1,1,1,3688,3,2,3,25,1.6094379124341,2.59029039398023,1.38629436111989,2.89037175789616,8.21311069759668,67.455187330977,554.016920676435,13601344,50161756672,1.58514521986506
"73",696061,2101623,3,33.99254,-118.47777,6,2,4,125,30,1125,1,30,60,90,365,372,0,4.5,0,3,2.99,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,"Entire Unit","City of Los Angeles","Venice",0,1,1,3726,3,3,3,36,1.79175946922805,3.2104019955684,1.38629436111989,5.92157841964382,8.22335889947926,67.6236315896447,556.093392647812,13883076,51728341176,1.50407739677627
"74",697178,592405,8,34.0962,-118.61714,2,1,1,107,1,14,1,12,41,71,346,532,1,4.63,1,8,5.57,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,"Entire Unit","Unincorporated Areas","Topanga",0,1,1,2864,2,3,1,4,0.693147180559945,0.480453013918201,0,6.27852142416584,7.96032362914884,63.3667522807853,504.419855483157,8202496,23491948544,1.53255686809814
"75",687106,3506633,1,33.95674,-118.4312,2,1,1,73,31,60,1,0,0,9,124,5,0,5,0,1,0.22,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,"Condominium","City of Los Angeles","Westchester",0,1,1,673,2,2,3,4,0.693147180559945,0.480453013918201,0,1.79175946922805,6.51323011091231,42.4221664776947,276.305332072656,452929,304821217,1.6094379124341
"76",792198,867162,2,34.08427,-118.27535,2,1,1,446,30,130,1,30,60,90,365,85,0,4.76,1,1,0.7,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Silver Lake",0,1,1,3643,2,3,3,4,0.693147180559945,0.480453013918201,0,4.45434729625351,8.20083725837985,67.2537317384311,551.536909005609,13271449,48347888707,1.56024766824333
"77",710420,294812,8,34.06791,-118.34731,5,2,2,147,30,1125,1,30,60,90,365,38,0,4.55,0,3,0.39,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,"Entire Unit","City of Los Angeles","Mid-Wilshire",0,1,1,2899,3,2,3,25,1.6094379124341,2.59029039398023,0.693147180559945,3.66356164612965,7.97246601597457,63.5602143758694,506.731649079677,8404201,24363778699,1.51512723296286
"78",801831,3942850,1,34.19019,-118.12255,2,1,2,195,3,1125,1,11,36,36,250,15,1,5,0,1,0.12,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,"Entire Unit","Unincorporated Areas","Altadena",1,1,1,3634,2,2,3,4,0.693147180559945,0.480453013918201,0.693147180559945,2.77258872223978,8.19836438996762,67.2131786706892,551.038130550309,13205956,47990444104,1.6094379124341
"79",802935,4225548,1,34.10464,-118.347,3,1.5,1,129,365,365,1,29,59,89,89,35,0,4.71,0,1,0.29,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Hollywood Hills West",0,1,1,3560,2,2,3,9,1.09861228866811,1.20694896081258,0,3.58351893845611,8.17779668327778,66.876358593029,546.901263491768,12673600,45118016000,1.54968790802833
"80",808398,1772135,1,33.96165,-118.45234,4,1,1,169,30,92,1,27,32,52,327,13,0,4.83,0,1,0.15,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Playa del Rey",0,0,1,2654,2,2,3,16,1.38629436111989,1.92181205567281,0,2.63905732961526,7.88419993367604,62.1606085941773,490.086666155475,7043716,18694022264,1.57484646766448
"81",808891,969636,9,34.08518,-118.35108,2,1,1,80,30,365,1,0,0,0,250,158,0,4.52,0,9,1.3,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Fairfax",0,1,1,3651,2,3,3,4,0.693147180559945,0.480453013918201,0,5.06890420222023,8.20303024171486,67.2897051464885,551.979486272722,13329801,48667103451,1.50851199384414
"82",720051,3298431,2,34.0423,-118.35986,2,1,1,75,30,1124,1,17,42,42,292,102,0,4.55,0,2,0.83,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,"Entire Unit","City of Los Angeles","Mid-City",0,1,1,3694,2,3,3,4,0.693147180559945,0.480453013918201,0,4.63472898822964,8.2147358333823,67.4818848122552,554.34585727141,13645636,50406979384,1.51512723296286
"83",895309,219283,11,34.15816,-118.1414,4,1,2,100,1,365,1,27,37,37,263,30,0,4.87,1,8,0.26,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Entire Unit","Other Cities","Pasadena",0,1,1,3528,2,2,1,16,1.38629436111989,1.92181205567281,0.693147180559945,3.43398720448515,8.16876982367527,66.7288004321877,545.092211340504,12446784,43912253952,1.5830939370945
"84",723628,1261812,3,33.99355,-118.47749,6,1,3,163,30,300,1,25,55,85,85,352,0,4.81,0,3,2.85,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,"Entire Unit","City of Los Angeles","Venice",0,1,1,3698,2,3,3,36,1.79175946922805,3.2104019955684,1.09861228866811,5.8664680569333,8.21581779183245,67.4996619885907,554.56492390854,13675204,50570904392,1.57069708411767
"85",898252,219283,11,34.21181,-118.16425,6,2,2,150,1,1125,1,24,33,60,263,15,0,4.8,0,8,0.17,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Condominium","Unincorporated Areas","Altadena",0,1,1,2593,3,2,1,36,1.79175946922805,3.2104019955684,0.693147180559945,2.77258872223978,7.86095636487639,61.7946349704906,485.764929086491,6723649,17434421857,1.56861591791385
"86",723921,1231186,1,34.1069,-118.34078,3,1,1,149,88,1125,1,30,60,90,365,78,0,4.78,0,1,0.65,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,"Loft","City of Los Angeles","Hollywood Hills",0,1,1,3625,2,3,3,9,1.09861228866811,1.20694896081258,0,4.36944785246702,8.1958853913148,67.1725373475673,550.538417544474,13140625,47634765625,1.56444054650336
"87",900567,4809657,1,34.02675,-118.40067,2,1,1,106,30,60,1,9,39,69,159,29,0,4.61,0,1,0.26,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Palms",0,1,1,3404,2,2,3,4,0.693147180559945,0.480453013918201,0,3.40119738166216,8.13300021858361,66.1456925554811,537.962932012092,11587216,39442883264,1.52822785700856
"88",729486,3790270,1,33.95375,-118.43756,2,1.5,2,185,45,367,1,0,0,0,165,17,0,4.5,0,1,0.16,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,"Condominium","City of Los Angeles","Playa del Rey",1,1,1,3100,2,2,3,4,0.693147180559945,0.480453013918201,0.693147180559945,2.89037175789616,8.03947991910045,64.6332373696194,519.617613939508,9610000,2.9791e+10,1.50407739677627
"89",730842,4574089,2,34.03832,-118.22993,2,1,1,149,30,365,1,29,59,89,364,30,0,4.9,0,1,0.25,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,"Loft","City of Los Angeles","Downtown",0,1,1,3624,2,2,3,4,0.693147180559945,0.480453013918201,0,3.43398720448515,8.19560956728878,67.1680161794353,550.482836015987,13133376,47595354624,1.58923520511658
"90",902467,49107,1,33.87135,-118.396,4,2,2,349,7,30,1,3,3,3,191,11,0,4.9,0,1,0.1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,"Condominium","Other Cities","Hermosa Beach",0,0,1,3416,3,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,2.484906649788,8.13651825211529,66.2029292670053,538.661342324486,11669056,39861495296,1.58923520511658
"91",732969,3817812,11,34.08141,-118.3206,3,1,1,199,31,1125,1,1,1,28,303,3,0,5,0,11,0.03,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Larchmont",0,1,1,2665,2,2,3,9,1.09861228866811,1.20694896081258,0,1.38629436111989,7.88833450073865,62.2258211955437,490.858092173602,7102225,18927429625,1.6094379124341
"92",734823,2765569,11,33.97758,-118.4612,2,1,2,99,60,1125,1,26,51,77,340,24,0,4.83,0,11,0.2,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,"Entire Unit","City of Los Angeles","Venice",1,1,1,3533,2,2,3,4,0.693147180559945,0.480453013918201,0.693147180559945,3.2188758248682,8.17018565287964,66.7519336025203,545.375690221286,12482089,44099220437,1.57484646766448
"93",737444,3851042,6,34.0502,-118.45962,3,1,1,170,30,1125,1,27,57,87,362,10,0,4.9,0,4,0.09,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Sawtelle",0,1,1,3525,2,2,3,9,1.09861228866811,1.20694896081258,0,2.39789527279837,8.16791936295782,66.7149067197812,544.921978394426,12425625,43800328125,1.58923520511658
"94",920895,2765569,11,33.97539,-118.46153,6,3.5,6,325,60,1124,1,30,60,90,180,30,1,4.73,0,11,0.27,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Venice",1,1,1,3350,3,2,3,36,1.79175946922805,3.2104019955684,1.79175946922805,3.43398720448515,8.11701408773731,65.885917700526,534.79692215867,11222500,37595375000,1.55392520250384
"95",828216,3392276,44,34.0491180419922,-118.438079833984,3,1,1,77,30,365,1,4,4,4,275,28,0,4.93,0,44,0.29,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","West Los Angeles",0,1,1,2866,2,2,3,9,1.09861228866811,1.20694896081258,0,3.36729582998647,7.96102146588337,63.3778627802558,504.552526055427,8213956,23541197896,1.5953389880546
"96",921737,1511369,5,34.09192,-118.33974,2,1,2,117,30,120,1,0,0,13,13,172,0,4.75,0,5,1.49,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Hollywood",1,1,1,3467,2,3,3,4,0.693147180559945,0.480453013918201,0.693147180559945,5.15329159449778,8.15133333790043,66.444235185567,541.609109379409,12020089,41673648563,1.55814461804655
"97",828384,4342996,1,34.09307,-118.28015,3,1,2,120,30,100,1,0,0,0,0,38,0,4.45,0,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Silver Lake",0,0,1,3637,2,2,3,9,1.09861228866811,1.20694896081258,0.693147180559945,3.66356164612965,8.19918935907807,67.226706146019,551.204493678307,13227769,48109395853,1.49290409617815
"98",921738,1511369,5,34.09325,-118.35739,2,1,2,99,30,120,1,22,52,82,172,124,0,4.58,0,5,1.04,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,"Entire Unit","Other Cities","West Hollywood",1,1,1,3571,2,3,3,4,0.693147180559945,0.480453013918201,0.693147180559945,4.8283137373023,8.18088094199639,66.9268129871197,547.520288874884,12752041,45537538411,1.52169899812609
"99",742791,2765569,11,33.97715,-118.46291,5,2.5,3,299,45,354,1,30,60,90,365,32,0,4.81,0,11,0.26,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Venice",1,1,1,3692,3,2,3,25,1.6094379124341,2.59029039398023,1.09861228866811,3.49650756146648,8.21419441485256,67.4729898849951,554.23625666673,13630864,50325149888,1.57069708411767
"100",840496,4384149,1,33.76572,-118.17947,4,1,1,160,31,90,1,27,38,38,193,54,0,4.94,0,1,0.45,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,"Condominium","Other Cities","Long Beach",1,1,1,3567,2,3,3,16,1.38629436111989,1.92181205567281,0,4.00733318523247,8.1797604936999,66.9084817342936,547.295355583616,12723489,45384685263,1.59736533119983
"101",746876,2765569,11,33.97756,-118.46306,5,3,6,250,60,365,1,5,35,65,340,42,0,4.82,0,11,0.36,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Venice",1,1,1,3525,3,2,3,25,1.6094379124341,2.59029039398023,1.79175946922805,3.76120011569356,8.16791936295782,66.7149067197812,544.921978394426,12425625,43800328125,1.57277392806251
"102",934488,706094,1,33.98353,-118.4697,4,1,2,249,2,30,1,8,24,25,25,383,3,4.9,0,1,3.23,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,"Loft","City of Los Angeles","Venice",1,1,1,3553,2,3,2,16,1.38629436111989,1.92181205567281,0.693147180559945,5.95064255258773,8.1758290087146,66.8441799797391,546.506585742091,12623809,44852393377,1.58923520511658
"103",844214,4407407,5,34.09361,-118.27665,2,1,1,119,30,1125,1,0,21,51,326,312,0,4.87,0,5,2.66,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,"Entire Unit","City of Los Angeles","Silver Lake",1,1,1,3512,2,3,3,4,0.693147180559945,0.480453013918201,0,5.74620319054015,8.16422565226583,66.6545805011154,544.183035968224,12334144,43317513728,1.5830939370945
"104",748363,3930799,2,34.15927,-118.26831,3,1,1,155,3,30,1,18,48,78,353,177,3,4.76,0,1,1.44,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,"Entire Unit","Other Cities","Glendale",0,1,1,3692,2,3,3,9,1.09861228866811,1.20694896081258,0,5.18178355029209,8.21419441485256,67.4729898849951,554.23625666673,13630864,50325149888,1.56024766824333
"105",934609,969636,9,34.08267,-118.34311,2,1,1,95,30,365,1,22,31,31,189,116,0,4.61,0,9,0.98,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,"Entire Unit","City of Los Angeles","Hancock Park",0,1,1,3546,2,3,3,4,0.693147180559945,0.480453013918201,0,4.76217393479776,8.17385745477362,66.8119456909583,546.11132035397,12574116,44587815336,1.52822785700856
"106",850182,2102596,2,34.09409,-118.34862,3,1,2,170,5,1125,1,0,0,0,0,26,0,4.71,0,2,0.22,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","Other Cities","West Hollywood",0,1,1,3595,2,2,3,9,1.09861228866811,1.20694896081258,0.693147180559945,3.29583686600433,8.18757739559151,67.0364236088011,548.865906620717,12924025,46461869875,1.54968790802833
"107",755853,2309232,1,33.98672,-118.44694,3,1,1,138,30,120,1,0,1,31,121,109,0,4.73,0,1,0.89,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,"Entire Unit","City of Los Angeles","Venice",0,1,1,3677,2,3,3,9,1.09861228866811,1.20694896081258,0,4.70048036579242,8.21012440516427,67.4061427482739,553.41281763559,13520329,49714249733,1.55392520250384
"108",854515,4235108,26,33.95328,-118.43667,4,2,2,139,30,71,1,0,0,0,0,16,0,4.88,0,25,0.14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,"Condominium","City of Los Angeles","Playa del Rey",1,1,1,3458,3,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,2.83321334405622,8.14873480893717,66.4018789863843,541.091302675183,11957764,41349947912,1.58514521986506
"109",860778,2862867,5,34.09275,-118.37153,2,1,1,122,31,1125,1,0,21,51,51,109,0,4.82,1,5,0.9,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,"Condominium","Other Cities","West Hollywood",1,1,1,3626,2,3,3,4,0.693147180559945,0.480453013918201,0,4.70048036579242,8.1961611392829,67.1770574210912,550.593987486124,13147876,47674198376,1.57277392806251
"110",776941,2806696,1,33.99976,-118.44869,2,1,1,129,30,1125,1,30,60,90,329,58,0,4.63,0,1,0.55,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,"Entire Unit","City of Los Angeles","Venice",0,1,1,3179,2,3,3,4,0.693147180559945,0.480453013918201,0,4.07753744390572,8.06463647577422,65.0383614863881,524.510742367715,10106041,32127104339,1.53255686809814
"111",776948,2765569,11,33.97549,-118.46278,5,2.5,4,295,55,365,1,30,60,90,365,18,0,4.94,0,11,0.16,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Venice",1,1,1,3406,3,2,3,25,1.6094379124341,2.59029039398023,1.38629436111989,2.94443897916644,8.13358741766097,66.1552442807328,538.079462494056,11600836,39512447416,1.59736533119983
"112",868801,4577233,1,34.01099,-118.47314,2,1,2,148,4,26,1,2,2,2,7,241,2,4.94,0,1,2,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,"Loft","Other Cities","Santa Monica",1,1,1,3610,2,3,3,4,0.693147180559945,0.480453013918201,0.693147180559945,5.48893772615669,8.19174002127746,67.1046045761988,549.703474918846,13032100,47045881000,1.59736533119983
"113",783234,2079258,3,33.97443,-118.46076,4,2,2,224,30,1125,1,0,0,0,0,55,0,4.71,0,2,0.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entire Unit","City of Los Angeles","Venice",0,1,1,3536,3,3,3,16,1.38629436111989,1.92181205567281,0.693147180559945,4.02535169073515,8.17103418920548,66.7657997211649,545.545632191284,12503296,44211654656,1.54968790802833
"114",787872,3351819,1,34.03672,-118.3434,2,1,1,92,30,365,1,0,0,10,285,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entire Unit","City of Los Angeles","Mid-City",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"115",873046,646038,1,34.07137,-118.34399,2,1,1,120,30,1125,1,11,19,48,48,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Entire Unit","City of Los Angeles","Hancock Park",0,1,1,0,2,1,3,4,0.693147180559945,0.480453013918201,0,0,0,0,0,0,0,-Inf
"116",882333,969636,9,34.0869,-118.34993,2,1,1,80,30,365,1,0,7,7,264,126,0,4.73,0,9,1.05,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Fairfax",0,1,1,3599,2,3,3,4,0.693147180559945,0.480453013918201,0,4.84418708645859,8.1886891244442,67.0546295767907,549.089515959101,12952801,46617130799,1.55392520250384
"117",1003048,219283,11,34.1598,-118.14271,4,1,2,100,1,1124,1,4,17,47,287,27,0,4.81,1,8,0.24,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,"Entire Unit","Other Cities","Pasadena",0,1,1,3370,2,2,1,16,1.38629436111989,1.92181205567281,0.693147180559945,3.3322045101752,8.12296471523406,65.9825557649376,535.973972299552,11356900,38272753000,1.57069708411767
"118",959751,3392276,44,34.0499877929688,-118.436157226562,3,1,1,33,30,365,1,30,60,90,270,70,0,4.7,0,44,0.59,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","West Los Angeles",0,1,1,3546,2,3,3,9,1.09861228866811,1.20694896081258,0,4.26267987704132,8.17385745477362,66.8119456909583,546.11132035397,12574116,44587815336,1.54756250871601
"119",960372,1458653,35,33.98267,-118.46868,3,1,1,200,30,1125,1,30,60,90,180,127,0,4.61,0,23,1.07,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,"Entire Unit","City of Los Angeles","Venice",0,1,1,3562,2,3,3,9,1.09861228866811,1.20694896081258,0,4.85203026391962,8.17835816560584,66.8855422849317,547.013920906945,12687844,45194100328,1.52822785700856
"120",961834,3392276,44,34.047534942627,-118.434700012207,3,1,1,106,30,365,1,27,57,87,267,52,0,4.69,0,44,0.45,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","West Los Angeles",0,1,1,3469,2,3,3,9,1.09861228866811,1.20694896081258,0,3.97029191355212,8.15190987294091,66.4536345765514,541.724039797396,12033961,41745810709,1.54543258245819
"121",893786,2344764,7,33.98947,-118.46676,6,1,3,324,30,90,1,30,34,50,57,492,0,4.97,0,5,4.1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Venice",1,1,1,3597,2,3,3,36,1.79175946922805,3.2104019955684,1.09861228866811,6.20050917404269,8.18813341451048,67.045528813823,548.977734773989,12938409,46539457173,1.60341984010854
"122",964803,5260212,1,34.10584,-118.25647,2,1.5,1,90,5,300,1,0,0,0,0,58,1,4.95,0,1,0.64,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,"Condominium","City of Los Angeles","Silver Lake",0,1,1,2735,2,3,3,4,0.693147180559945,0.480453013918201,0,4.07753744390572,7.91425227874244,62.6353891315799,495.712271164526,7480225,20458415375,1.5993875765806
"123",967730,4380683,2,34.08181,-118.37183,4,2,2,364,7,31,1,30,60,90,90,5,0,5,1,2,0.04,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Entire Unit","Other Cities","West Hollywood",0,1,1,3543,3,2,3,16,1.38629436111989,1.92181205567281,0.693147180559945,1.79175946922805,8.17301131172497,66.7981139015843,545.941740519542,12552849,44474744007,1.6094379124341
"124",1118155,3263029,5,33.9987449645996,-118.424163818359,4,1,3,149,31,182,1,0,0,0,0,162,0,4.61,0,3,1.39,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Mar Vista",0,1,1,3487,2,3,3,16,1.38629436111989,1.92181205567281,1.09861228866811,5.09375020080676,8.15708378502887,66.5380158759809,542.756170389958,12159169,42399022303,1.52822785700856
"125",970942,6225275,4,34.0699,-118.36905,2,1,1,99,30,365,1,30,60,90,365,35,0,4.71,0,3,0.3,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,"Entire Unit","City of Los Angeles","Beverly Grove",0,1,1,3476,2,2,3,4,0.693147180559945,0.480453013918201,0,3.58351893845611,8.15392513200786,66.4864950583894,542.125902995718,12082576,41999034176,1.54968790802833
"126",971154,6225275,4,34.06987,-118.36887,2,1,1,198,30,365,1,29,59,89,179,49,0,4.61,0,3,0.56,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,"Entire Unit","City of Los Angeles","Beverly Grove",0,1,1,2627,2,2,3,4,0.693147180559945,0.480453013918201,0,3.91202300542815,7.8739783796045,61.9995355224791,488.183002249522,6901129,18129265883,1.52822785700856
"127",973113,5320837,1,34.07315,-118.25886,2,1,1,125,90,1000,1,9,16,46,321,34,0,4.88,0,1,0.29,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,"Entire Unit","City of Los Angeles","Echo Park",1,1,1,3494,2,2,3,4,0.693147180559945,0.480453013918201,0,3.55534806148941,8.15908865466791,66.5707276747306,543.156468903882,12208036,42654877784,1.58514521986506
"128",1021820,1458653,35,33.98835,-118.47015,4,1.5,2,300,30,1125,1,30,60,90,90,152,0,4.65,0,23,1.3,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,"Entire Unit","City of Los Angeles","Venice",0,1,1,3518,2,3,3,16,1.38629436111989,1.92181205567281,0.693147180559945,5.03043792139244,8.16593213732158,66.6824476713415,544.524342434672,12376324,43539907832,1.53686721959926
"129",978823,1270782,7,33.78985,-118.2037,6,2,4,210,5,290,1,30,60,90,365,42,0,4.81,0,7,0.37,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,"Condominium","Other Cities","Long Beach",1,1,1,3417,3,2,3,36,1.79175946922805,3.2104019955684,1.38629436111989,3.76120011569356,8.13681086367554,66.2076910312282,538.719459641771,11675889,39896512713,1.57069708411767
"130",1036437,5703033,4,34.02788,-118.49326,2,1,2,78,60,365,1,0,0,0,98,11,0,4.09,0,4,0.1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,"Entire Unit","Other Cities","Santa Monica",0,1,1,3353,2,2,3,4,0.693147180559945,0.480453013918201,0.693147180559945,2.484906649788,8.11790894238315,65.9004455968244,534.973816617495,11242609,37696467977,1.40854497005471
"131",981534,4075127,1,33.99484,-118.48106,4,2,2,256,30,180,1,26,50,80,355,60,0,4.77,0,1,0.52,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,"Condominium","City of Los Angeles","Venice",1,1,1,3460,3,3,3,16,1.38629436111989,1.92181205567281,0.693147180559945,4.11087386417331,8.14931284363534,66.41129982344,541.206458613677,11971600,41421736000,1.56234630490025
